gameId,team,season,name,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame
2019020352,NYR,2019,NYR,NYR,MTL,AWAY,2019-11-23,Team Level,all,0.4194,0.3793,0.4057,3600.0,31.308000000000003,2.91,2.5789999999999997,7.3,1.0979999999999999,16.351,12.761,2.8819999999999997,2.935,2.907,34.0,9.0,12.0,55.0,6.0,7.0,0.0,3.0,1.0,13.0,13.0,28.0,37.0,4.0,8.0,30.0,29.0,3.0,9.0,32.0,7.0,4.0,0.695,0.887,1.328,3.0,3.0,0.0,53.98,43.0,42.365,8.0,0.5710000000000001,0.847,0.847,2.634,2.639,2.613,44.321000000000005,4.029,3.31,10.229,1.495,26.802,17.134,3.861,4.041,3.872,43.0,20.0,27.0,90.0,5.0,3.0,1.0,11.0,2.0,28.0,14.0,38.0,58.0,3.0,6.0,30.0,19.0,4.0,8.0,51.0,9.0,3.0,1.604,1.1440000000000001,1.2819999999999998,3.0,0.0,2.0,92.906,63.0,64.49,7.0,0.742,0.616,0.616,4.155,4.17,3.966,0
2019020366,NYR,2019,NYR,NYR,MIN,HOME,2019-11-25,Team Level,all,0.5595,0.5463,0.5325,3632.0,29.329,2.082,1.895,6.796,0.892,17.262999999999998,12.072000000000001,2.0180000000000002,2.029,1.966,31.0,10.0,18.0,59.0,3.0,2.0,1.0,7.0,1.0,15.0,13.0,28.0,38.0,2.0,4.0,32.0,23.0,10.0,15.0,32.0,8.0,1.0,0.83,0.9,0.35200000000000004,2.0,0.0,1.0,58.068999999999996,41.0,40.567,7.0,0.39799999999999996,0.486,0.486,1.994,1.9369999999999998,1.919,26.430999999999997,1.639,1.732,5.916,0.789,14.958,10.965,1.574,1.7109999999999999,1.642,28.0,8.0,13.0,49.0,2.0,0.0,0.0,8.0,0.0,16.0,10.0,26.0,34.0,4.0,8.0,32.0,14.0,10.0,10.0,27.0,9.0,0.0,0.727,0.912,0.0,0.0,2.0,0.0,50.068999999999996,36.0,36.713,7.0,0.366,0.0,0.0,2.005,2.0909999999999997,2.008,0
2019020381,NYR,2019,NYR,NYR,CAR,HOME,2019-11-27,Team Level,all,0.4494,0.3846,0.4021,3600.0,28.261999999999997,3.15,2.113,6.2010000000000005,0.968,15.231,11.335999999999999,3.035,3.1919999999999997,3.074,25.0,14.0,11.0,50.0,3.0,5.0,2.0,4.0,2.0,12.0,13.0,22.0,36.0,4.0,8.0,28.0,20.0,15.0,13.0,25.0,12.0,2.0,0.836,1.675,0.639,1.0,2.0,0.0,52.873999999999995,39.0,40.302,8.0,0.467,0.731,0.731,2.886,2.911,2.867,41.917,3.859,3.089,9.5,1.3430000000000002,23.006,16.268,3.554,3.841,3.5380000000000003,43.0,15.0,22.0,80.0,2.0,6.0,0.0,7.0,3.0,29.0,11.0,41.0,56.0,5.0,10.0,42.0,27.0,7.0,11.0,41.0,12.0,5.0,1.013,1.3430000000000002,1.5019999999999998,0.0,0.0,2.0,77.032,58.0,56.346000000000004,4.0,0.701,0.795,0.795,3.7,3.685,3.5010000000000003,0
2019020391,NYR,2019,NYR,NYR,BOS,AWAY,2019-11-29,Team Level,all,0.5741,0.5106,0.5325,3700.0,29.618000000000002,2.568,2.134,6.49,0.872,17.035999999999998,11.901,2.531,2.715,2.673,28.0,13.0,7.0,48.0,2.0,1.0,1.0,6.0,2.0,8.0,22.0,26.0,39.0,2.0,7.0,26.0,17.0,7.0,11.0,31.0,8.0,2.0,0.738,1.0979999999999999,0.732,1.0,1.0,0.0,50.53,41.0,43.266999999999996,8.0,0.48100000000000004,0.16399999999999998,0.16399999999999998,2.885,3.037,3.023,25.215,1.905,1.666,5.579,0.779,15.183,10.888,1.8769999999999998,1.8019999999999998,1.775,27.0,9.0,10.0,46.0,3.0,0.0,0.0,3.0,2.0,14.0,14.0,24.0,33.0,6.0,17.0,27.0,26.0,9.0,9.0,26.0,9.0,1.0,0.7559999999999999,0.922,0.22699999999999998,1.0,1.0,1.0,43.468999999999994,36.0,34.029,2.0,0.358,0.0,0.0,2.263,2.14,2.1069999999999998,0
2019020403,NYR,2019,NYR,NYR,N.J,AWAY,2019-11-30,Team Level,all,0.4461,0.3571,0.3882,3600.0,24.925,2.519,1.301,5.329,0.799,12.007,11.045,2.489,2.634,2.603,23.0,10.0,2.0,35.0,4.0,1.0,0.0,7.0,4.0,7.0,10.0,19.0,29.0,7.0,22.0,31.0,17.0,6.0,5.0,26.0,3.0,4.0,0.892,0.363,1.264,1.0,0.0,3.0,37.716,33.0,35.198,2.0,0.302,0.302,0.302,2.519,2.636,2.609,37.82,3.128,2.492,8.054,1.1420000000000001,21.701,15.482000000000001,2.997,2.989,2.859,33.0,19.0,11.0,63.0,0.0,1.0,0.0,8.0,5.0,19.0,19.0,33.0,52.0,5.0,13.0,23.0,32.0,6.0,13.0,38.0,13.0,1.0,1.379,1.5230000000000001,0.22699999999999998,0.0,0.0,0.0,59.501999999999995,52.0,49.297,7.0,0.539,0.22699999999999998,0.22699999999999998,3.4410000000000003,3.2889999999999997,3.1639999999999997,0
2019020420,NYR,2019,NYR,NYR,VGK,HOME,2019-12-02,Team Level,all,0.4799,0.5462,0.5102,3600.0,33.296,2.908,2.447,7.982,1.198,20.289,13.307,2.822,2.772,2.6860000000000004,30.0,20.0,21.0,71.0,1.0,1.0,0.0,5.0,2.0,22.0,19.0,29.0,49.0,3.0,6.0,19.0,17.0,7.0,23.0,37.0,11.0,2.0,1.097,1.305,0.506,0.0,1.0,0.0,64.745,50.0,46.351000000000006,12.0,0.55,0.289,0.289,3.0389999999999997,2.872,2.821,34.335,3.1519999999999997,2.146,8.236,1.1159999999999999,19.002,14.349,3.117,3.407,3.3680000000000003,32.0,16.0,11.0,59.0,4.0,2.0,0.0,3.0,2.0,12.0,26.0,28.0,44.0,6.0,12.0,24.0,23.0,8.0,6.0,38.0,7.0,3.0,1.058,0.7440000000000001,1.35,1.0,1.0,2.0,67.721,48.0,53.875,4.0,0.466,0.337,0.337,3.281,3.543,3.529,0
2019020444,NYR,2019,NYR,NYR,CBJ,AWAY,2019-12-05,Team Level,all,0.2644,0.3145,0.2941,3600.0,21.141,1.837,1.256,5.274,0.667,12.447000000000001,8.519,1.828,1.9240000000000002,1.9140000000000001,19.0,11.0,9.0,39.0,3.0,1.0,0.0,4.0,0.0,11.0,11.0,16.0,27.0,4.0,8.0,24.0,22.0,9.0,6.0,25.0,2.0,3.0,0.5820000000000001,0.306,0.9490000000000001,0.0,1.0,2.0,41.361000000000004,30.0,31.613000000000003,2.0,0.267,0.207,0.207,1.8980000000000001,1.9980000000000002,1.9880000000000002,51.93,5.112,3.877,12.445,1.7280000000000002,30.096999999999998,18.74,4.82,4.901,4.618,47.0,25.0,13.0,85.0,2.0,7.0,0.0,10.0,3.0,30.0,20.0,45.0,70.0,2.0,4.0,28.0,19.0,9.0,11.0,51.0,17.0,4.0,1.7209999999999999,2.255,1.136,1.0,1.0,0.0,81.825,72.0,69.316,4.0,0.853,1.554,1.554,4.412,4.217,4.025,0
2019020448,NYR,2019,NYR,NYR,MTL,HOME,2019-12-06,Team Level,all,0.516,0.531,0.5,3600.0,30.825,2.9219999999999997,2.2159999999999997,7.12,1.054,16.843,11.845,2.775,2.818,2.6719999999999997,30.0,12.0,18.0,60.0,1.0,4.0,0.0,9.0,0.0,13.0,15.0,29.0,41.0,1.0,2.0,17.0,19.0,4.0,12.0,30.0,9.0,3.0,0.851,1.178,0.893,0.0,1.0,0.0,58.015,42.0,40.669000000000004,6.0,0.48200000000000004,0.882,0.882,2.522,2.419,2.388,29.935,2.741,1.824,7.151,0.997,16.18,13.107000000000001,2.714,2.8569999999999998,2.83,33.0,9.0,11.0,53.0,2.0,1.0,0.0,9.0,1.0,12.0,17.0,31.0,40.0,2.0,4.0,26.0,25.0,8.0,10.0,35.0,4.0,3.0,0.943,0.539,1.258,0.0,2.0,0.0,55.356,42.0,43.867,5.0,0.402,0.040999999999999995,0.040999999999999995,3.1010000000000004,3.233,3.2060000000000004,0
2019020466,NYR,2019,NYR,NYR,VGK,AWAY,2019-12-08,Team Level,all,0.3535,0.3545,0.3837,3600.0,24.13,2.844,1.551,5.172999999999999,0.753,12.511,10.168,2.705,2.99,2.852,25.0,8.0,6.0,39.0,5.0,2.0,1.0,4.0,2.0,9.0,11.0,20.0,28.0,5.0,13.0,22.0,36.0,11.0,9.0,25.0,4.0,4.0,0.609,0.435,1.8,3.0,0.0,2.0,44.101000000000006,33.0,36.19,4.0,0.36200000000000004,1.256,1.256,1.95,2.123,2.104,39.078,5.202000000000001,3.2310000000000003,8.755,1.318,20.555999999999997,13.937000000000001,4.885,4.8919999999999995,4.593999999999999,38.0,15.0,18.0,71.0,0.0,5.0,0.0,9.0,0.0,19.0,20.0,38.0,53.0,5.0,15.0,34.0,21.0,12.0,14.0,31.0,14.0,8.0,1.057,1.742,2.404,0.0,0.0,0.0,65.33,53.0,49.625,4.0,0.711,1.535,1.535,4.378,4.143,4.074,0
2019020483,NYR,2019,NYR,NYR,L.A,AWAY,2019-12-10,Team Level,all,0.4566,0.4474,0.4624,3600.0,31.041,2.925,2.106,6.5889999999999995,0.955,17.727999999999998,12.697000000000001,2.866,2.955,2.8939999999999997,30.0,13.0,8.0,51.0,1.0,4.0,1.0,5.0,1.0,17.0,15.0,29.0,42.0,3.0,12.0,29.0,16.0,5.0,8.0,32.0,9.0,2.0,0.8370000000000001,1.041,1.047,0.0,0.0,1.0,50.138999999999996,43.0,42.63399999999999,8.0,0.45799999999999996,1.359,1.359,2.025,2.051,2.028,35.146,3.4810000000000003,2.459,8.656,1.227,20.653000000000002,13.523,3.346,3.46,3.327,26.0,24.0,13.0,63.0,3.0,4.0,1.0,6.0,1.0,19.0,17.0,23.0,47.0,4.0,14.0,23.0,22.0,4.0,11.0,35.0,12.0,3.0,0.838,1.5219999999999998,1.121,1.0,0.0,2.0,64.48,50.0,50.88,11.0,0.519,0.607,0.607,3.3930000000000002,3.363,3.2460000000000004,0
2019020498,NYR,2019,NYR,NYR,S.J,AWAY,2019-12-12,Team Level,all,0.5573,0.6082,0.5909,3600.0,27.913,2.952,2.016,5.827999999999999,0.847,15.995,11.360999999999999,2.853,3.0069999999999997,2.907,30.0,9.0,20.0,59.0,6.0,2.0,0.0,2.0,0.0,14.0,15.0,24.0,33.0,2.0,4.0,20.0,19.0,10.0,9.0,30.0,5.0,4.0,0.77,0.574,1.608,3.0,1.0,2.0,59.86600000000001,39.0,39.586,5.0,0.444,0.401,0.401,2.995,3.06,3.015,18.953,2.345,1.5019999999999998,3.8480000000000003,0.594,10.98,7.73,2.276,2.279,2.211,18.0,9.0,11.0,38.0,3.0,2.0,0.0,5.0,0.0,9.0,8.0,15.0,24.0,2.0,4.0,32.0,21.0,14.0,11.0,14.0,11.0,2.0,0.635,1.179,0.531,2.0,1.0,0.0,37.461999999999996,27.0,26.766,5.0,0.327,0.531,0.531,2.142,2.079,2.039,0
2019020504,NYR,2019,NYR,NYR,ANA,AWAY,2019-12-14,Team Level,all,0.4656,0.4453,0.4272,3900.0,31.12,2.28,1.955,6.763,0.995,17.45,14.558,2.2430000000000003,2.461,2.421,32.0,12.0,13.0,57.0,3.0,2.0,0.0,5.0,0.0,12.0,22.0,29.0,41.0,5.0,10.0,20.0,14.0,8.0,12.0,34.0,10.0,0.0,1.084,1.196,0.0,1.0,2.0,0.0,61.141999999999996,44.0,47.472,5.0,0.415,0.083,0.083,2.611,2.819,2.78,39.917,2.617,2.761,9.97,1.454,24.87,17.329,2.563,2.506,2.454,42.0,17.0,12.0,71.0,3.0,1.0,0.0,8.0,1.0,19.0,27.0,39.0,56.0,3.0,6.0,39.0,19.0,7.0,17.0,53.0,5.0,1.0,1.744,0.6509999999999999,0.223,3.0,0.0,0.0,68.065,59.0,56.582,9.0,0.606,0.031,0.031,3.1910000000000003,3.057,2.992,0
2019020520,NYR,2019,NYR,NYR,NSH,HOME,2019-12-16,Team Level,all,0.5864,0.5932,0.5843,3600.0,37.063,3.052,2.623,8.491,1.186,21.983,14.664000000000001,2.971,2.935,2.8539999999999996,41.0,11.0,18.0,70.0,2.0,3.0,0.0,6.0,1.0,26.0,14.0,39.0,50.0,3.0,6.0,21.0,29.0,8.0,21.0,38.0,12.0,2.0,1.183,1.41,0.45899999999999996,1.0,1.0,0.0,66.956,52.0,49.676,6.0,0.573,0.473,0.473,3.1519999999999997,3.012,2.931,25.314,2.153,1.556,6.683,0.915,14.593,11.1,2.101,2.262,2.209,24.0,13.0,11.0,48.0,5.0,2.0,0.0,4.0,1.0,10.0,15.0,19.0,32.0,5.0,10.0,39.0,16.0,10.0,10.0,32.0,4.0,1.0,0.8590000000000001,0.632,0.6609999999999999,3.0,1.0,1.0,50.925,37.0,39.279,7.0,0.33,0.354,0.354,2.13,2.24,2.1959999999999997,0
2019020550,NYR,2019,NYR,NYR,TOR,HOME,2019-12-20,Team Level,all,0.3567,0.4035,0.3977,3600.0,25.392,2.1,1.8319999999999999,5.2379999999999995,0.747,14.715,10.368,2.0709999999999997,1.976,1.9469999999999998,22.0,13.0,11.0,46.0,3.0,1.0,0.0,1.0,0.0,14.0,16.0,19.0,32.0,3.0,6.0,29.0,23.0,8.0,23.0,28.0,5.0,2.0,0.9840000000000001,0.644,0.473,1.0,1.0,1.0,43.036,35.0,32.76,9.0,0.391,0.262,0.262,2.229,2.094,2.061,38.922,3.787,2.574,9.562999999999999,1.4240000000000002,20.267,15.384,3.613,4.005,3.821,40.0,13.0,15.0,68.0,6.0,5.0,1.0,9.0,0.0,14.0,19.0,34.0,47.0,3.0,6.0,28.0,13.0,12.0,14.0,41.0,7.0,5.0,1.178,0.889,1.72,2.0,2.0,2.0,72.444,53.0,56.482,5.0,0.588,1.069,1.069,3.306,3.4730000000000003,3.43,0
2019020565,NYR,2019,NYR,NYR,ANA,HOME,2019-12-22,Team Level,all,0.6068,0.5962,0.6429,3600.0,36.316,4.112,2.825,7.831,1.393,22.601,15.237,3.988,4.137,4.012,41.0,13.0,8.0,62.0,5.0,3.0,1.0,9.0,1.0,23.0,13.0,36.0,49.0,8.0,19.0,33.0,28.0,11.0,19.0,38.0,11.0,5.0,1.2409999999999999,1.369,1.5019999999999998,2.0,1.0,2.0,64.722,54.0,55.321000000000005,10.0,0.626,1.042,1.042,3.696,3.716,3.6510000000000002,22.825,2.6639999999999997,1.335,5.526,0.701,10.998,8.777000000000001,2.464,2.653,2.454,20.0,10.0,12.0,42.0,1.0,1.0,0.0,4.0,1.0,6.0,17.0,19.0,29.0,9.0,21.0,28.0,30.0,6.0,7.0,22.0,4.0,4.0,0.462,0.675,1.527,0.0,0.0,1.0,40.010999999999996,30.0,29.096,3.0,0.308,0.32299999999999995,0.32299999999999995,2.6489999999999996,2.64,2.445,0
2019020574,NYR,2019,NYR,NYR,PHI,AWAY,2019-12-23,Team Level,all,0.4671,0.5086,0.5104,3600.0,35.819,2.972,2.378,7.308,1.03,20.083,15.23,2.883,3.055,2.964,35.0,14.0,10.0,59.0,1.0,1.0,1.0,11.0,2.0,18.0,16.0,34.0,48.0,6.0,12.0,33.0,18.0,4.0,3.0,37.0,9.0,3.0,0.84,1.016,1.1159999999999999,0.0,0.0,1.0,59.622,49.0,49.468,2.0,0.544,0.26899999999999996,0.26899999999999996,3.247,3.344,3.264,32.782,3.391,2.5340000000000003,7.27,1.055,19.635,13.115,3.3080000000000003,3.325,3.242,30.0,17.0,10.0,57.0,5.0,2.0,1.0,4.0,0.0,15.0,21.0,25.0,42.0,4.0,8.0,34.0,8.0,6.0,7.0,32.0,11.0,4.0,1.083,1.358,0.95,1.0,2.0,2.0,55.948,47.0,46.101000000000006,5.0,0.555,0.508,0.508,3.438,3.3680000000000003,3.3089999999999997,0
2019020584,NYR,2019,NYR,NYR,CAR,HOME,2019-12-27,Team Level,all,0.4476,0.3333,0.3444,3600.0,23.561,2.306,1.7180000000000002,5.175,0.743,12.27,8.788,2.184,2.27,2.1519999999999997,24.0,7.0,6.0,37.0,5.0,3.0,0.0,2.0,2.0,11.0,8.0,19.0,26.0,5.0,10.0,27.0,14.0,8.0,20.0,19.0,9.0,3.0,0.521,1.087,0.6970000000000001,2.0,2.0,1.0,37.532,31.0,31.188000000000002,11.0,0.37200000000000005,0.501,0.501,2.177,2.1519999999999997,2.089,42.102,2.846,3.09,9.728,1.3559999999999999,24.351,17.63,2.8160000000000003,2.9389999999999996,2.908,42.0,17.0,15.0,74.0,3.0,4.0,0.0,9.0,1.0,17.0,25.0,39.0,56.0,4.0,8.0,32.0,17.0,11.0,11.0,53.0,3.0,3.0,1.2109999999999999,0.342,1.2930000000000001,2.0,0.0,1.0,74.281,59.0,59.353,7.0,0.722,0.45899999999999996,0.45899999999999996,3.11,3.175,3.108,0
2019020593,NYR,2019,NYR,NYR,TOR,AWAY,2019-12-28,Team Level,all,0.3598,0.3862,0.4087,3652.0,34.192,1.786,2.169,8.82,1.188,18.709,14.328,1.768,1.952,1.933,37.0,10.0,9.0,56.0,5.0,1.0,0.0,7.0,2.0,15.0,17.0,32.0,42.0,4.0,8.0,23.0,30.0,7.0,14.0,42.0,3.0,2.0,0.903,0.39299999999999996,0.491,3.0,1.0,1.0,61.63,47.0,51.629,11.0,0.47,0.255,0.255,2.001,2.1790000000000003,2.1630000000000003,46.799,3.178,3.25,11.626,1.5859999999999999,30.065,18.295,2.986,3.022,2.835,47.0,21.0,21.0,89.0,4.0,4.0,0.0,11.0,6.0,29.0,14.0,43.0,64.0,4.0,6.0,46.0,12.0,12.0,7.0,56.0,11.0,1.0,1.459,1.485,0.23399999999999999,3.0,0.0,1.0,83.12899999999999,68.0,63.443999999999996,4.0,0.7070000000000001,0.674,0.674,3.21,3.049,2.884,0
2019020623,NYR,2019,NYR,NYR,EDM,AWAY,2019-12-31,Team Level,all,0.4221,0.5714,0.5393,3600.0,34.504,2.705,1.992,7.694,1.064,18.747,15.799000000000001,2.677,2.639,2.613,32.0,16.0,24.0,72.0,5.0,1.0,0.0,9.0,2.0,18.0,13.0,27.0,43.0,5.0,12.0,37.0,23.0,12.0,15.0,34.0,12.0,2.0,0.698,1.585,0.42200000000000004,2.0,3.0,0.0,66.67,48.0,46.358999999999995,12.0,0.429,0.12300000000000001,0.12300000000000001,3.011,2.9410000000000003,2.909,29.604,3.7030000000000003,2.026,6.747000000000001,0.972,16.191,11.362,3.6639999999999997,3.742,3.7030000000000003,31.0,10.0,13.0,54.0,7.0,0.0,0.0,4.0,1.0,13.0,16.0,24.0,34.0,3.0,6.0,29.0,17.0,12.0,23.0,27.0,11.0,3.0,0.889,1.399,1.415,0.0,5.0,2.0,58.184,41.0,42.388000000000005,20.0,0.465,0.0,0.0,4.168,4.2139999999999995,4.168,0
2019020635,NYR,2019,NYR,NYR,CGY,AWAY,2020-01-02,Team Level,all,0.4747,0.4747,0.4691,3600.0,25.813000000000002,2.888,1.8090000000000002,5.577000000000001,0.8370000000000001,15.751,11.138,2.8360000000000003,2.8930000000000002,2.841,27.0,11.0,9.0,47.0,3.0,3.0,1.0,6.0,0.0,12.0,14.0,24.0,35.0,5.0,10.0,26.0,15.0,6.0,11.0,30.0,5.0,3.0,0.8009999999999999,0.51,1.577,1.0,0.0,2.0,46.29600000000001,38.0,37.133,4.0,0.424,1.1740000000000002,1.1740000000000002,2.1390000000000002,2.145,2.12,30.885,3.196,2.292,6.921,0.951,17.534000000000002,12.106,3.102,3.185,3.09,29.0,14.0,9.0,52.0,4.0,3.0,0.0,6.0,2.0,14.0,14.0,25.0,39.0,4.0,8.0,22.0,15.0,16.0,15.0,27.0,13.0,3.0,0.815,1.6540000000000001,0.728,1.0,1.0,2.0,52.324,43.0,43.463,7.0,0.517,0.57,0.57,3.1430000000000002,3.1319999999999997,3.0639999999999996,0
2019020651,NYR,2019,NYR,NYR,VAN,AWAY,2020-01-04,Team Level,all,0.5413,0.5868,0.5882,3600.0,36.247,2.162,2.608,7.864,1.206,20.579,15.581,2.1390000000000002,2.247,2.224,36.0,14.0,21.0,71.0,1.0,3.0,0.0,11.0,3.0,15.0,17.0,35.0,49.0,2.0,4.0,22.0,21.0,6.0,7.0,40.0,9.0,1.0,0.907,1.023,0.23199999999999998,0.0,1.0,0.0,72.642,50.0,51.011,4.0,0.598,0.07,0.07,2.69,2.793,2.762,24.987,1.8319999999999999,1.7169999999999999,5.906000000000001,0.8009999999999999,14.368,10.376,1.777,1.79,1.736,27.0,8.0,15.0,50.0,2.0,1.0,1.0,9.0,2.0,6.0,15.0,25.0,33.0,2.0,4.0,42.0,29.0,8.0,6.0,29.0,5.0,1.0,0.893,0.644,0.295,1.0,0.0,1.0,49.053999999999995,35.0,34.482,4.0,0.373,0.295,0.295,1.911,1.861,1.844,0
2019020666,NYR,2019,NYR,NYR,COL,HOME,2020-01-07,Team Level,all,0.6484,0.4712,0.4625,3600.0,26.4,3.591,1.804,5.3870000000000005,0.848,14.365,11.004000000000001,3.532,3.54,3.4810000000000003,29.0,8.0,12.0,49.0,5.0,3.0,0.0,5.0,0.0,12.0,12.0,24.0,32.0,4.0,11.0,33.0,28.0,10.0,9.0,21.0,11.0,5.0,0.46,1.123,2.0069999999999997,1.0,3.0,1.0,48.303999999999995,37.0,36.588,5.0,0.386,0.578,0.578,3.3989999999999996,3.352,3.32,31.9,1.9469999999999998,2.333,7.022,0.972,18.358,12.368,1.913,2.012,1.9780000000000002,32.0,11.0,12.0,55.0,3.0,2.0,1.0,10.0,1.0,15.0,12.0,29.0,40.0,4.0,11.0,26.0,19.0,4.0,7.0,33.0,8.0,2.0,0.589,0.878,0.48,1.0,1.0,1.0,55.633,43.0,43.123000000000005,3.0,0.525,0.48,0.48,1.992,2.046,2.0069999999999997,0
2019020682,NYR,2019,NYR,NYR,N.J,HOME,2020-01-09,Team Level,all,0.5268,0.4722,0.4537,3600.0,34.609,2.659,2.283,7.667999999999999,1.08,20.118,15.192,2.616,2.639,2.597,37.0,12.0,19.0,68.0,6.0,1.0,0.0,6.0,1.0,16.0,19.0,31.0,43.0,3.0,6.0,32.0,19.0,6.0,13.0,39.0,9.0,1.0,1.129,1.213,0.316,5.0,1.0,0.0,70.186,49.0,50.123000000000005,9.0,0.49,0.316,0.316,2.832,2.825,2.803,42.045,2.388,2.3480000000000003,10.112,1.3530000000000002,22.801,19.998,2.344,2.376,2.333,49.0,10.0,17.0,76.0,3.0,5.0,1.0,13.0,1.0,15.0,22.0,46.0,56.0,5.0,10.0,27.0,20.0,6.0,9.0,52.0,3.0,4.0,0.9590000000000001,0.293,1.136,0.0,1.0,2.0,72.751,59.0,57.313,6.0,0.503,0.986,0.986,1.905,1.9080000000000001,1.885,0
2019020698,NYR,2019,NYR,NYR,STL,AWAY,2020-01-11,Team Level,all,0.3994,0.40399999999999997,0.4156,3600.0,23.648000000000003,1.682,1.537,5.695,0.74,12.765,9.58,1.56,1.661,1.5419999999999998,23.0,9.0,8.0,40.0,2.0,1.0,0.0,8.0,1.0,9.0,11.0,21.0,30.0,4.0,11.0,28.0,16.0,6.0,5.0,26.0,3.0,3.0,0.499,0.45799999999999996,0.725,1.0,0.0,1.0,38.211,32.0,31.353,4.0,0.32799999999999996,0.255,0.255,1.755,1.74,1.6969999999999998,32.759,2.529,2.21,7.79,1.008,17.971,13.492,2.443,2.546,2.458,29.0,16.0,14.0,59.0,5.0,2.0,0.0,0.0,1.0,11.0,26.0,24.0,40.0,2.0,6.0,22.0,12.0,8.0,6.0,35.0,5.0,5.0,0.748,0.5820000000000001,1.199,2.0,1.0,2.0,61.963,45.0,46.243,4.0,0.465,0.452,0.452,2.541,2.546,2.501,0
2019020710,NYR,2019,NYR,NYR,NYI,HOME,2020-01-13,Team Level,all,0.5327,0.5231,0.5417,3600.0,36.671,3.4210000000000003,2.477,8.275,1.235,21.252,15.339,3.2969999999999997,3.392,3.2710000000000004,36.0,16.0,16.0,68.0,6.0,4.0,1.0,6.0,0.0,16.0,20.0,30.0,46.0,7.0,20.0,23.0,28.0,9.0,15.0,36.0,12.0,4.0,1.15,1.296,0.976,3.0,2.0,1.0,70.234,52.0,52.358999999999995,5.0,0.527,0.8759999999999999,0.8759999999999999,3.073,3.07,3.015,32.008,3.0010000000000003,1.8980000000000001,7.406000000000001,1.0270000000000001,17.038,13.63,2.888,3.0180000000000002,2.906,34.0,10.0,18.0,62.0,2.0,5.0,0.0,4.0,1.0,15.0,17.0,32.0,42.0,6.0,18.0,21.0,25.0,9.0,5.0,34.0,7.0,3.0,0.765,0.909,1.327,1.0,0.0,1.0,60.548,44.0,43.711999999999996,2.0,0.40700000000000003,0.966,0.966,2.4419999999999997,2.4619999999999997,2.42,0
